stop_id,stop_name,latitude,longitude,transport_type,is_hub,city
668,Telediffusion d Algerie,36.792302,3.012786,bus,False,Bouzareah
669,APC Bologhine,36.805505,3.043832,bus,True,Bologhine
670,APC Bologhine,36.805622,3.043722,bus,True,Bologhine
671,Deux Moulins,36.811556,3.028881,bus,True,Bologhine
672,Deux Moulins,36.81159,3.028918,bus,True,Bologhine
673,Plateau Bologhine,36.809264,3.038168,bus,True,Bologhine
674,Plateau Bologhine,36.809362,3.038276,bus,True,Bologhine
675,Stade Bologhine,36.801775,3.048426,bus,True,Bologhine
676,Stade Bologhine,36.801843,3.048442,bus,True,Bologhine
677,Birtouta (Station Multi services),36.648219,3.007715,bus,True,Birtouta
678,Birtouta CFPA,36.643513,2.992682,bus,True,Birtouta
679,Birtouta CFPA,36.643533,2.992708,bus,True,Birtouta
680,Station de Birtouta,36.641701,2.999875,bus,True,Birtouta
681,Cité AADL Birtouta,36.646245,2.98735,bus,False,Birtouta
682,Cité AADL Birtouta,36.646863,2.988725,bus,True,Birtouta
683,Cité AADL Birtouta,36.646876,2.98867,bus,True,Birtouta
684,Cité Ali BOUHADJA,36.635206,3.005769,bus,True,Birtouta
685,Cité Ali BOUHADJA,36.635252,3.005799,bus,True,Birtouta
686,Haouch El Hadj,36.660087,3.029014,bus,True,Birtouta
687,Haouch El Hadj,36.660153,3.029055,bus,True,Birtouta
688,Marché Birtouta,36.642887,2.992873,bus,True,Birtouta
689,Marché Birtouta,36.642888,2.992729,bus,True,Birtouta
690,Rond Point Sidi Mhamed,36.636682,2.971072,bus,True,Birtouta
691,Rond Point Sidi Mhamed,36.636962,2.969941,bus,True,Birtouta
692,Sidi Mhamed,36.623021,2.957769,bus,False,Birtouta
693,Sidi Mhamed,36.62323,2.958122,bus,False,Birtouta
694,Sidi Mhamed 1,36.624518,2.963749,bus,False,Birtouta
695,Sidi Mhamed 2,36.623686,2.960113,bus,False,Birtouta
696,Lycée Sidi Mhamed,36.624241,2.963049,bus,False,Birtouta
697,Birkhadem,36.715052,3.049159,bus,True,Birkhadem
698,Birkhadem,36.715596,3.049488,bus,True,Birkhadem
699,Birkhadem (Agence),36.718121,3.044525,bus,True,Birkhadem
700,Birkhadem (Agence),36.718621,3.044996,bus,True,Birkhadem
701,Marché Birkhadem,36.713606,3.04624,bus,True,Birkhadem
702,CFPA Freres Boumaaza,36.708413,3.062613,bus,True,Birkhadem
703,CFPA Freres Boumaaza,36.708567,3.062482,bus,True,Birkhadem
704,Cité Sorecal,36.706315,3.064181,bus,True,Birkhadem
705,Cité Sorecal,36.70635,3.064053,bus,True,Birkhadem
706,Intersection Saoula,36.711048,3.045022,bus,True,Birkhadem
707,La Cote,36.727475,3.04457,bus,True,Birkhadem
708,Les Vergers 1,36.723311,3.051366,bus,False,Birkhadem
709,Sidi M barek,36.714764,3.056591,bus,True,Birkhadem
710,Sidi M barek,36.714901,3.056524,bus,True,Birkhadem
711,Stade,36.711837,3.06072,bus,True,Birkhadem
712,Stade,36.711973,3.060381,bus,True,Birkhadem
713,Zonka,36.710746,3.062211,bus,True,Birkhadem
714,Zonka,36.710837,3.06214,bus,True,Birkhadem
715,Bir Mourad Rais,36.739545,3.051283,bus,True,Bir Mourad Rais
716,Bir Mourad Rais,36.7401,3.049056,bus,True,Bir Mourad Rais
717,La Concorde,36.733333,3.044803,bus,True,Bir Mourad Rais
718,La Cote,36.73077,3.048146,bus,True,Bir Mourad Rais
719,Les Jasmins,36.739597,3.059283,bus,False,Bir Mourad Rais
720,Les Jasmins,36.739734,3.058887,bus,False,Bir Mourad Rais
721,Les Vergers 2,36.727098,3.050037,bus,False,Bir Mourad Rais
722,Said Hamdine,36.733674,3.038437,bus,True,Bir Mourad Rais
723,Said Hamdine,36.733998,3.035932,bus,True,Bir Mourad Rais
724,Stade de Mohamed IGUER,36.734648,3.048967,bus,True,Bir Mourad Rais
725,Stade de Mohamed IGUER,36.734874,3.048823,bus,True,Bir Mourad Rais
726,CEM Abdelkader Remdhani,36.63574,2.949446,bus,False,Tessala El Merdja
727,CEM Abdelkader Remdhani,36.635635,2.949432,bus,False,Tessala El Merdja
728,Centre Boumenir,36.630202,2.929346,bus,False,Tessala El Merdja
729,Centre Boumenir,36.630272,2.929731,bus,False,Tessala El Merdja
730,Centre Med Ben Mohamed,36.631176,2.897982,bus,False,Tessala El Merdja
731,Centre Med Ben Mohamed,36.631213,2.898172,bus,False,Tessala El Merdja
732,Centre Reguigue,36.630148,2.91168,bus,False,Tessala El Merdja
733,Centre Reguigue,36.630319,2.908829,bus,False,Tessala El Merdja
734,Centre Tayeb Djeghlali,36.629866,2.91857,bus,False,Tessala El Merdja
735,Centre Tayeb Djeghlali,36.629911,2.918344,bus,False,Tessala El Merdja
736,Cité 1300 Logts,36.632187,2.946765,bus,False,Tessala El Merdja
737,Cité 1310 Logts,36.632455,2.947037,bus,False,Tessala El Merdja
738,Entrée Tessala El Merdja,36.630602,2.941985,bus,False,Tessala El Merdja
739,Intersection Cité Hadj Yakoub,36.629981,2.922135,bus,False,Tessala El Merdja
740,Intersection Cité Hadj Yakoub,36.630024,2.922054,bus,False,Tessala El Merdja
741,Intersection Dekakna,36.630852,2.902165,bus,False,Tessala El Merdja
742,Intersection Dekakna,36.630918,2.901954,bus,False,Tessala El Merdja
743,Mosquée Errahma,36.632428,2.88209,bus,False,Tessala El Merdja
744,Sortie Tessala El Merdja,36.63065,2.941891,bus,False,Tessala El Merdja
745,Station de Tessala El Merdja,36.630764,2.944739,bus,False,Tessala El Merdja
746,Station de Tessala El Merdja,36.630888,2.945838,bus,False,Tessala El Merdja
747,Ain Naadja,36.695531,3.077153,bus,True,Gue de Constantine
748,Ain Naadja,36.695568,3.076977,bus,True,Gue de Constantine
749,Station Metro Ain Naadja 720 Lgts,36.706902,3.082224,bus,False,Gue de Constantine
750,Station Metro Ain Naadja 720 Lgts,36.70698,3.082537,bus,False,Gue de Constantine
751,Biotic,36.691436,3.090793,bus,True,Gue de Constantine
752,Biotic,36.691851,3.090733,bus,True,Gue de Constantine
753,CEM El Hachemi Zeddam,36.692243,3.073605,bus,True,Gue de Constantine
754,CEM El Hachemi Zeddam,36.692455,3.072405,bus,True,Gue de Constantine
755,CEM Zouaoui Mohamed,36.692846,3.065263,bus,True,Gue de Constantine
756,CEM Zouaoui Mohamed,36.692973,3.065381,bus,True,Gue de Constantine
757,Chateau d eau,36.701848,3.072522,bus,True,Gue de Constantine
758,Chateau d eau,36.70187,3.07235,bus,True,Gue de Constantine
759,Chateau d eau,36.703219,3.071227,bus,True,Gue de Constantine
760,Chateau d eau 2,36.700915,3.073053,bus,True,Gue de Constantine
761,Chateau d eau,36.703117,3.071301,bus,True,Gue de Constantine
762,Cité 720 Lgts 2,36.704886,3.076704,bus,True,Gue de Constantine
763,Cité 720 Logts (1),36.706847,3.078882,bus,True,Gue de Constantine
764,Cité 720 Logts (1),36.707094,3.079156,bus,True,Gue de Constantine
765,Cité 720 Logts (2),36.70463,3.07396,bus,True,Gue de Constantine
766,Cité 720 Logts (2),36.705001,3.075045,bus,True,Gue de Constantine
767,Cité 720 Logts 1,36.706578,3.080438,bus,True,Gue de Constantine
768,Cité 720 Logts 1,36.706665,3.080469,bus,True,Gue de Constantine
769,Cité 720 Logts 2,36.70477,3.076623,bus,True,Gue de Constantine
770,Cité Aadl (El Karas),36.712176,3.085588,bus,True,Gue de Constantine
771,Cité Aadl (El Karas),36.712856,3.086695,bus,True,Gue de Constantine
772,Cité AADL Ain El Malha,36.692339,3.069498,bus,True,Gue de Constantine
773,Cité AADL Ain El Malha,36.692577,3.069054,bus,True,Gue de Constantine
774,Cité du Martyr Abdelkader Hadhria,36.701862,3.073602,bus,True,Gue de Constantine
775,Cité du Martyr Abdelkader Hadhria,36.70194,3.073622,bus,True,Gue de Constantine
776,Cité Hayat,36.705174,3.094617,bus,False,Gue de Constantine
777,Cité Hayat,36.705385,3.094736,bus,False,Gue de Constantine
778,Cité Tahar El Ayeb,36.702062,3.093006,bus,False,Gue de Constantine
779,Cité Tahar El Ayeb,36.702547,3.092864,bus,False,Gue de Constantine
780,Ecole Ain El Malha El Djadida,36.692228,3.061657,bus,True,Gue de Constantine
781,EMB Pont Smar,36.693484,3.08994,bus,True,Gue de Constantine
782,Gare de Train Ain Naadja,36.689227,3.077574,bus,True,Gue de Constantine
783,EMB Pont Smar,36.693618,3.089944,bus,True,Gue de Constantine
784,Gare de Train Ain Naadja,36.689798,3.079296,bus,True,Gue de Constantine
785,Gare de Train Ain Naadja,36.690033,3.079873,bus,True,Gue de Constantine
786,Gue de Constantine,36.697702,3.09571,bus,True,Gue de Constantine
787,Gue de Constantine,36.697778,3.096006,bus,True,Gue de Constantine
788,Gue de Constantine,36.698366,3.095109,bus,True,Gue de Constantine
789,Gue de Constantine,36.698807,3.095194,bus,True,Gue de Constantine
790,Gare Routiere Gue de Constantine,36.697037,3.091368,bus,True,Gue de Constantine
791,Gare Routiere Gue de Constantine,36.697075,3.091577,bus,True,Gue de Constantine
792,Intersection Ain El Malha,36.691146,3.059174,bus,True,Gue de Constantine
793,Intersection Ain El Malha,36.691451,3.059435,bus,True,Gue de Constantine
794,Intersection Ain El Malha,36.691731,3.059309,bus,True,Gue de Constantine
795,Marché Ain Naadja,36.698152,3.074124,bus,True,Gue de Constantine
796,Marché Ain Naadja,36.698173,3.073958,bus,True,Gue de Constantine
797,Mosquee Abou Bakr Essedik,36.695224,3.054915,bus,True,Gue de Constantine
798,Mosquee El Ikhlas Ain El Malha,36.687726,3.073191,bus,True,Gue de Constantine
799,Mosquee El Ikhlas Ain El Malha,36.68786,3.073078,bus,True,Gue de Constantine
800,ONAB,36.711181,3.094002,bus,True,Gue de Constantine
801,ONAB,36.711346,3.093886,bus,True,Gue de Constantine
802,Oued El Karma,36.683824,3.060893,bus,False,Gue de Constantine
803,Safsafa,36.702515,3.068573,bus,True,Gue de Constantine
804,Safsafa,36.70265,3.068777,bus,True,Gue de Constantine
805,Sonelgaz,36.702991,3.105004,bus,True,Gue de Constantine
806,Sonelgaz,36.703088,3.10502,bus,True,Gue de Constantine
807,Sonelgaz 2,36.706353,3.10913,bus,True,Gue de Constantine
808,Usine Cablerie Electrique d Alger,36.69203,3.084275,bus,True,Gue de Constantine
809,Usine Cablerie Electrique d Alger,36.691956,3.084027,bus,True,Gue de Constantine
810,Amirouche,36.738039,3.094524,bus,False,Hussein Dey
811,Amirouche,36.738097,3.094169,bus,False,Hussein Dey
812,Bel Air (La Glaciere),36.732095,3.124945,bus,True,Hussein Dey
813,Bel Air (La Glaciere),36.732324,3.124578,bus,True,Hussein Dey
814,Bel Air (La Glaciere),36.732701,3.124944,bus,True,Hussein Dey
815,Bel Air (La Glaciere),36.732981,3.124708,bus,True,Hussein Dey
816,Caroubier,36.735807,3.119299,bus,True,Hussein Dey
817,Caroubier,36.736597,3.116994,bus,True,Hussein Dey
818,Station de Taxi Caroubier,36.745162,3.100735,bus,True,Hussein Dey
819,Station de Taxi Caroubier,36.744729,3.098224,bus,True,Hussein Dey
820,Gare Routière Caroubier,36.742436,3.106695,bus,True,Hussein Dey
821,Gare Routiere Caroubier,36.742519,3.105965,bus,True,Hussein Dey
822,Gare Routiere Caroubier,36.743223,3.107677,bus,True,Hussein Dey
823,Gare Routière Caroubier,36.743432,3.103644,bus,True,Hussein Dey
824,Les Sablettes,36.741234,3.123464,bus,True,Hussein Dey
825,Les Sablettes,36.741603,3.123512,bus,True,Hussein Dey
826,Les Sablettes,36.741657,3.123523,bus,True,Hussein Dey
827,Mer et Soleil,36.734116,3.099445,bus,False,Hussein Dey
828,Mer et Soleil,36.734142,3.099542,bus,False,Hussein Dey
829,Residence,36.739646,3.091624,bus,False,Hussein Dey
830,Residence,36.739726,3.091303,bus,False,Hussein Dey
831,Ruisseau,36.74268,3.086245,bus,True,Hussein Dey
832,Ruisseau (Avenue ALN),36.747457,3.088788,bus,True,Hussein Dey
833,Ruisseau (La Farge),36.742873,3.087892,bus,True,Hussein Dey
834,Les Sablettes,36.740603,3.117962,bus,True,Hussein Dey
835,Faculte ITFC,36.751346,3.013867,bus,True,Hydra
836,Intersection SONATRACH,36.743853,3.027187,bus,True,Hydra
837,Paradou,36.745122,3.0286,bus,False,Hydra
838,Paradou,36.745407,3.029231,bus,False,Hydra
839,Place Al Smaa,36.743266,3.042154,bus,True,Hydra
840,Place El Quods,36.747423,3.0401,bus,True,Hydra
841,Place El Quods,36.747559,3.040165,bus,True,Hydra
842,Ain Allah,36.751889,2.990561,bus,False,Dely Ibrahim
843,Ain Allah,36.751943,2.990812,bus,False,Dely Ibrahim
844,Bois des Cars,36.753876,2.981742,bus,False,Dely Ibrahim
845,Bois des Cars,36.754551,2.981447,bus,False,Dely Ibrahim
846,Cercle National de l Armee 1,36.770167,2.993507,bus,True,Dely Ibrahim
847,Cercle National de l Armee 1,36.770287,2.993677,bus,True,Dely Ibrahim
848,Cercle National de l Armee 2,36.769248,2.986147,bus,True,Dely Ibrahim
849,Cercle Nationale de l Armee 2,36.769116,2.983989,bus,True,Dely Ibrahim
850,Cité Delili Ali,36.750063,2.9882,bus,False,Dely Ibrahim
851,Cité Delili Ali,36.750111,2.988197,bus,False,Dely Ibrahim
852,Cité des Grands Vents,36.744562,2.950097,bus,False,Dely Ibrahim
853,Cité des Grands Vents,36.74497,2.950234,bus,False,Dely Ibrahim
854,Dely Brahim,36.751542,2.982855,bus,False,Dely Ibrahim
855,Dely Brahim,36.751811,2.983574,bus,False,Dely Ibrahim
856,Hai El Bina,36.7603,2.986999,bus,False,Dely Ibrahim
857,Hai El Bina,36.760321,2.987257,bus,False,Dely Ibrahim
858,La FAF,36.761762,2.992449,bus,False,Dely Ibrahim
859,La FAF,36.761819,2.992703,bus,False,Dely Ibrahim
860,Le Ferailleur,36.750152,2.951179,bus,False,Dely Ibrahim
861,Le Ferailleur,36.750638,2.951198,bus,False,Dely Ibrahim
862,Rue Ahmed Ouaked,36.765696,2.993099,bus,False,Dely Ibrahim
863,Sonacome,36.76931,2.993147,bus,True,Dely Ibrahim
864,Université de Dely Ibrahim,36.75755,2.981139,bus,False,Dely Ibrahim
865,Université de Dely Ibrahim,36.758221,2.981873,bus,False,Dely Ibrahim
866,Boudjemaa Temim,36.707181,2.996495,bus,False,Draria
867,Boudjemaa Temim,36.707997,2.996601,bus,False,Draria
868,CFPA Draria,36.724662,2.990189,bus,False,Draria
869,CFPA Draria,36.724747,2.990241,bus,False,Draria
870,Cité 617 Lgts Draria,36.720958,2.994055,bus,False,Draria
871,Cité 617 Lgts Draria,36.721406,2.993378,bus,False,Draria
872,Draria,36.716507,2.997172,bus,False,Draria
873,Draria,36.716861,2.996837,bus,False,Draria
874,El Achour,36.731505,2.992843,bus,False,Draria
875,El Achour,36.731751,2.992746,bus,False,Draria
876,Marché Draria,36.711407,2.997426,bus,False,Draria
877,Marché Draria,36.712114,2.996205,bus,False,Draria
878,Pepiniere,36.698491,2.992704,bus,False,Draria
879,Pepiniere,36.697742,2.992277,bus,False,Draria
880,Serrurier,36.703628,2.994027,bus,False,Draria
881,Serrurier,36.704387,2.994604,bus,False,Draria
882,Village d enfants,36.727212,2.990813,bus,False,Draria
883,Village d enfants,36.727336,2.991016,bus,False,Draria
884,Cité 250 Logts CNEP,36.675134,2.943167,bus,False,Douera
885,Cité Aadl Douera,36.682157,2.945517,bus,False,Douera
886,Cité Aadl Douéra,36.682397,2.946071,bus,False,Douera
887,Cité Abziou 1,36.689934,2.93771,bus,False,Douera
888,Cité Abziou 2,36.683798,2.950365,bus,False,Douera
889,Cité Abziou 2,36.684084,2.950204,bus,False,Douera
890,Cité Abziou 2,36.684205,2.950392,bus,False,Douera
891,Ain Dzaier,36.676712,2.953398,bus,True,Douera
892,Ain Dzaier,36.676713,2.951772,bus,True,Douera
893,Gare Routiere Douera,36.66652,2.95046,bus,False,Douera
894,Gare Routiere Douera,36.667429,2.950067,bus,False,Douera
895,Ecole Nouveau Monde,36.68107,2.940795,bus,False,Douera
896,Gare Routiere Douera,36.667616,2.949896,bus,False,Douera
897,Gare Tessala El Merdja,36.639247,2.935533,bus,False,Douera
898,Quartier 22 Sidi Bennour,36.641746,2.887663,bus,False,Douera
899,Mosquee El Firdaous,36.679432,2.941226,bus,False,Douera
900,Marché Douera,36.67148,2.949117,bus,False,Douera
901,Quartier 23 Sidi Bennour,36.64193,2.885167,bus,False,Douera
902,Quartier 23 Sidi Bennour,36.642141,2.885103,bus,False,Douera
903,Quartier 23 Sidi Bennour,36.642244,2.885192,bus,False,Douera
904,Sortie Douera,36.669695,2.952265,bus,False,Douera
905,CEM Nouvelle Sidi Abdellah,36.688903,2.849426,bus,False,Zeralda
906,Cimetiere Sidi Menif,36.695131,2.824222,bus,False,Zeralda
907,Cimetiere Sidi Menif,36.695196,2.824295,bus,False,Zeralda
908,Cité 150 Logts,36.699065,2.824948,bus,False,Zeralda
909,Cité 2500 Logts,36.68339,2.851293,bus,False,Zeralda
910,Cité 2500 Logts,36.683393,2.851443,bus,False,Zeralda
911,Cité Aslan,36.677868,2.842073,bus,False,Zeralda
912,Cité 5000 Logts,36.67534,2.850555,bus,False,Zeralda
913,Cité 5000 Logts,36.675525,2.850357,bus,False,Zeralda
914,Cité Aslan,36.677912,2.842277,bus,False,Zeralda
915,Cité Aslan 2,36.674418,2.842489,bus,False,Zeralda
916,Cité Aslan 2,36.674529,2.842576,bus,False,Zeralda
917,Cité Atlas Quartier 29,36.6726,2.842959,bus,False,Zeralda
918,Cité Atlas Quartier 29,36.672696,2.842874,bus,False,Zeralda
919,Cité Ennadjd,36.675871,2.835771,bus,False,Zeralda
920,Cité Ennadjd,36.675896,2.83574,bus,False,Zeralda
921,Domaine Khaloufi,36.702134,2.82195,bus,False,Zeralda
922,Domaine Khaloufi,36.702248,2.8219,bus,False,Zeralda
923,Hopital Zeralda,36.699682,2.843336,bus,False,Zeralda
924,Hopital Zeralda,36.699932,2.843151,bus,False,Zeralda
925,Plage Familiale,36.711043,2.829503,bus,False,Zeralda
926,Plage Familiale,36.711183,2.829577,bus,False,Zeralda
927,Polyclinique Sidi Menif,36.6938,2.824111,bus,False,Zeralda
928,Polyclinique Sidi Menif,36.693989,2.824053,bus,False,Zeralda
929,Sidi Abdallah,36.690228,2.853271,bus,True,Zeralda
930,Sidi Abdallah,36.690328,2.852751,bus,True,Zeralda
931,Sidi Abdallah,36.690839,2.851141,bus,False,Zeralda
932,Village des Artistes,36.688927,2.827833,bus,False,Zeralda
933,Village des Artistes,36.689092,2.827665,bus,False,Zeralda
934,Cité Militaire,36.713642,2.845137,bus,False,Zeralda
935,Cité Militaire,36.713643,2.845253,bus,False,Zeralda
936,Complexe Touristique,36.718728,2.840671,bus,True,Zeralda
937,Complexe Touristique,36.71888,2.840962,bus,True,Zeralda
938,Gare Routiere Zeralda,36.712971,2.834314,bus,True,Zeralda
939,Protection Civile Zeralda,36.719363,2.849683,bus,False,Zeralda
940,Gare Routiere Zeralda,36.712988,2.834313,bus,True,Zeralda
941,Protection Civile Zeralda,36.719445,2.849847,bus,False,Zeralda
942,Station Multimodale Zeralda,36.701857,2.849223,bus,False,Zeralda
943,Baba Ali,36.671209,3.048641,bus,True,Saoula
944,Baba Ali,36.672105,3.04935,bus,True,Saoula
945,Cité 648 Logts SAOULA,36.669923,3.045329,bus,True,Saoula
946,Cité 648 Logts SAOULA,36.669998,3.04538,bus,True,Saoula
947,Residence Belhadj Othmane,36.667419,3.041345,bus,True,Saoula
948,Residence Belhadj Othmane,36.667457,3.04149,bus,True,Saoula
949,Azur Plage,36.726833,2.853911,bus,False,Staoueli
950,Azur Plage,36.726958,2.854091,bus,False,Staoueli
951,CEM Les Freres Boudouara,36.750928,2.891391,bus,False,Staoueli
952,CEM Les Freres Boudouara,36.751314,2.891113,bus,False,Staoueli
953,Cité Mauriace,36.747522,2.900479,bus,False,Staoueli
954,Cité Mauriace,36.747538,2.900615,bus,False,Staoueli
955,Domaine Hadjeri Ahmed,36.732801,2.861592,bus,False,Staoueli
956,Domaine Hadjeri Ahmed,36.740123,2.866562,bus,False,Staoueli
957,La Bridja,36.741651,2.87192,bus,False,Staoueli
958,La Bridja,36.741663,2.872023,bus,False,Staoueli
959,Mimosa,36.74548,2.882556,bus,False,Staoueli
960,Mimosa,36.745584,2.882753,bus,False,Staoueli
961,Palm Beach,36.742037,2.868163,bus,False,Staoueli
962,Polyclinique,36.750527,2.886842,bus,False,Staoueli
963,Residence El Baraka,36.742107,2.877274,bus,False,Staoueli
964,Palm Beach,36.742093,2.868291,bus,False,Staoueli
965,Residence El Baraka,36.742392,2.877647,bus,False,Staoueli
966,Rue Kaci Amar,36.74952,2.886094,bus,False,Staoueli
967,Staoueli,36.757611,2.8908,bus,False,Staoueli
968,Staoueli,36.757626,2.890818,bus,False,Staoueli
969,Staoueli,36.757647,2.890511,bus,False,Staoueli
970,Staoueli,36.757658,2.890578,bus,False,Staoueli
971,APC Souidania,36.708844,2.910876,bus,False,Souidania
972,APC Souidania,36.708815,2.910655,bus,False,Souidania
973,3 chemins,36.702351,2.925715,bus,False,Souidania
974,Complexe,36.699138,2.913312,bus,False,Souidania
975,La Cave,36.713063,2.907562,bus,False,Souidania
976,La Cave,36.713197,2.907318,bus,False,Souidania
977,La Cote Blanche,36.714445,2.907791,bus,False,Souidania
978,La Cote Blanche,36.714488,2.907928,bus,False,Souidania
979,Souidania,36.701338,2.911207,bus,False,Souidania
980,Souidania,36.70141,2.910743,bus,False,Souidania
981,Ahmed Gharmoul 1,36.760303,3.050246,bus,True,Sidi Mhamed
982,Ahmed Gharmoul 2,36.760888,3.048976,bus,True,Sidi Mhamed
983,Musee BARDO,36.762122,3.047583,bus,True,Sidi Mhamed
984,Boulevard des Martyrs,36.751076,3.053546,bus,False,Sidi Mhamed
985,Boulevard des Martyrs,36.751134,3.053477,bus,False,Sidi Mhamed
986,ENTV,36.753256,3.048937,bus,True,Sidi Mhamed
987,ENTV,36.753295,3.048799,bus,True,Sidi Mhamed
988,Meissonier,36.766179,3.052027,bus,True,Sidi Mhamed
989,Palais du Peuple,36.761317,3.046627,bus,True,Sidi Mhamed
990,Palais du Peuple,36.761485,3.046792,bus,True,Sidi Mhamed
991,Place Aissat Idir,36.757069,3.061274,bus,True,Sidi Mhamed
992,Place Aissat Idir,36.757223,3.061468,bus,True,Sidi Mhamed
993,Place Audin,36.768729,3.05463,bus,True,Sidi Mhamed
994,Place Audin,36.769066,3.05482,bus,True,Sidi Mhamed
995,Place du 1er Mai,36.759973,3.057347,bus,True,Sidi Mhamed
996,Place du 1er Mai,36.760117,3.057037,bus,True,Sidi Mhamed
997,Place du 1er Mai,36.760156,3.056311,bus,True,Sidi Mhamed
998,Place du 1er Mai,36.76025,3.056112,bus,True,Sidi Mhamed
999,Place du 1er Mai,36.760541,3.057125,bus,True,Sidi Mhamed
1000,Sacre Coeur,36.763464,3.047565,bus,True,Sidi Mhamed
1001,Cité Heuaoura,36.620834,3.108662,bus,False,Sidi Moussa
1002,Cité Heuaoura,36.621143,3.108963,bus,False,Sidi Moussa
1003,Cite Laamirat 1,36.63833,3.112966,bus,False,Sidi Moussa
1004,Cite Laamirat 1,36.638537,3.112916,bus,False,Sidi Moussa
1005,Cite Zouaoui,36.616364,3.103123,bus,False,Sidi Moussa
1006,Cite Zouaoui,36.616365,3.103038,bus,False,Sidi Moussa
1007,Domaine Si Belaid,36.639854,3.132149,bus,False,Sidi Moussa
1008,Entree Eucalyptus,36.652002,3.146268,bus,True,Sidi Moussa
1009,Domaine Si Belaid,36.640215,3.132505,bus,False,Sidi Moussa
1010,Haouch Benidja,36.617571,3.087896,bus,False,Sidi Moussa
1011,Haouch Benidja,36.623744,3.087404,bus,False,Sidi Moussa
1012,Haouch Tafil,36.636212,3.086636,bus,False,Sidi Moussa
1013,Haouch Tafil,36.636372,3.086728,bus,False,Sidi Moussa
1014,La DUC d Alger,36.643393,3.136514,bus,False,Sidi Moussa
1015,La DUC d Alger,36.64354,3.136604,bus,False,Sidi Moussa
1016,Maison de repos,36.639818,3.08654,bus,False,Sidi Moussa
1017,Polyclinique,36.607332,3.091825,bus,False,Sidi Moussa
1018,Polyclinique,36.60737,3.091967,bus,False,Sidi Moussa
1019,Ronda,36.628431,3.117878,bus,False,Sidi Moussa
1020,Ronda,36.62931,3.118424,bus,False,Sidi Moussa
1021,Sidi Moussa,36.609094,3.0883,bus,False,Sidi Moussa
1022,Ronda,36.629389,3.119202,bus,False,Sidi Moussa
1023,Sidi Moussa,36.609233,3.088265,bus,False,Sidi Moussa
1024,Sortie Eucalyptus,36.651979,3.146156,bus,True,Sidi Moussa
1025,Bouchaoui,36.741409,2.915303,bus,True,Cheraga
1026,Bouchaoui,36.74148,2.914868,bus,True,Cheraga
1027,CNR Bouchaoui,36.744836,2.915152,bus,False,Cheraga
1028,CNR Bouchaoui,36.744892,2.915185,bus,False,Cheraga
1029,Bouchaoui Ecole Mouloud Feraoun,36.743843,2.914439,bus,False,Cheraga
1030,Bouchaoui Polyclinique,36.744342,2.913854,bus,False,Cheraga
1031,Bouchaoui Ecole Mouloud Feraoun,36.744075,2.914208,bus,False,Cheraga
1032,Casorale,36.7568,2.949413,bus,False,Cheraga
1033,Casorale,36.756272,2.95028,bus,False,Cheraga
1034,Centre International des Conferences,36.767426,2.895721,bus,False,Cheraga
1035,Gare Routiere Cheraga,36.766445,2.953121,bus,False,Cheraga
1036,Cheraga (Rond Point),36.771375,2.953273,bus,True,Cheraga
1037,Cheraga (Rond Point),36.771565,2.953174,bus,True,Cheraga
1038,Dar Dhiaf,36.771774,2.965617,bus,True,Cheraga
1039,Dar Dhiaf,36.771954,2.964887,bus,True,Cheraga
1040,Gare Routiere Cheraga,36.767397,2.951649,bus,True,Cheraga
1041,El Karia (Les Dunes),36.757717,2.933684,bus,False,Cheraga
1042,El Karia (Les Dunes),36.758282,2.934466,bus,False,Cheraga
1043,El Karma,36.75412,2.930411,bus,False,Cheraga
1044,El Karma,36.754702,2.93082,bus,False,Cheraga
1045,L Academie d Alger Ouest,36.763174,2.94429,bus,False,Cheraga
1046,L Academie d Alger Ouest,36.763989,2.94386,bus,False,Cheraga
1047,Lamara,36.755175,2.951893,bus,False,Cheraga
1048,Lamara,36.755457,2.951074,bus,False,Cheraga
1049,Ecole Primaire,36.758945,2.946221,bus,False,Cheraga
1050,Les Dunes,36.779785,2.898678,bus,False,Cheraga
1051,Les Dunes,36.779426,2.898619,bus,False,Cheraga
1052,Mosquee Ennasr Bouchaoui,36.743018,2.910343,bus,False,Cheraga
1053,Ecole Primaire,36.759042,2.946108,bus,False,Cheraga
1054,Mosquee Ennasr Bouchaoui,36.743123,2.910837,bus,False,Cheraga
1055,Souk El Fellah,36.765991,2.942996,bus,True,Cheraga
1056,Souk El Fellah,36.766029,2.942523,bus,True,Cheraga
1057,Souk El Fellah,36.766319,2.943164,bus,True,Cheraga
1058,Ain Benian,36.801528,2.911751,bus,True,Ain Benian
1059,Ain Benian,36.80264,2.911279,bus,True,Ain Benian
1060,Ain Benian Centre,36.799992,2.912455,bus,True,Ain Benian
1061,Ain Benian Centre,36.800049,2.912506,bus,True,Ain Benian
1062,APC Ain Benian,36.804043,2.921581,bus,False,Ain Benian
1063,CEM Abd El Hamid Ben Badis,36.80226,2.919221,bus,False,Ain Benian
1064,CEM Abd El Hamid Ben Badis,36.803608,2.91773,bus,False,Ain Benian
1065,Chateau Boumediene,36.800374,2.929302,bus,False,Ain Benian
1066,Chateau Boumediene,36.80058,2.92933,bus,False,Ain Benian
1067,Cimetiere Ain Benian,36.806677,2.937471,bus,False,Ain Benian
1068,Cimetiere Ain Benian,36.806615,2.937115,bus,False,Ain Benian
